date,stock_price,strike_price,time_to_maturity,option_type,theoretical_price,market_price,bid_price,ask_price,implied_volatility,volume,open_interest,risk_free_rate
2023-02-02,93.54,90,0.08,put,0.4647,0.4683,0.4636,0.4729,0.1715,46,460,0.05
2023-02-02,93.54,95,0.08,call,1.9939,1.9824,1.9625,2.0024,0.2354,44,836,0.05
2023-02-02,93.54,95,0.08,put,3.0462,2.9982,2.9678,3.0287,0.2324,46,414,0.05
2023-02-02,93.54,100,0.08,call,0.3042,0.3045,0.3014,0.3075,0.1889,55,880,0.05
2023-02-02,93.54,100,0.08,put,7.4081,7.494,7.4199,7.5681,0.3297,51,561,0.05
2023-02-02,93.54,105,0.08,call,0.3633,0.3633,0.3597,0.3669,0.2987,45,450,0.05
2023-02-02,93.54,105,0.08,put,11.1775,11.162,11.0502,11.2738,0.2375,41,574,0.05
2023-02-02,93.54,110,0.08,call,0.1261,0.1242,0.1229,0.1255,0.3103,34,272,0.05
2023-02-02,93.54,110,0.08,put,16.0516,15.9836,15.8231,16.1441,0.2455,49,343,0.05
2023-02-02,93.54,90,0.25,call,6.1402,6.1264,6.065,6.1878,0.1817,48,480,0.05
2023-02-02,93.54,90,0.25,put,3.4557,3.4096,3.3751,3.4442,0.3011,48,864,0.05
2023-02-02,93.54,95,0.25,call,3.7714,3.7559,3.7182,3.7937,0.2094,54,378,0.05
2023-02-02,93.54,95,0.25,put,5.7488,5.7086,5.6511,5.7661,0.3003,49,343,0.05
2023-02-02,93.54,100,0.25,call,3.2496,3.2345,3.202,3.267,0.2854,54,594,0.05
2023-02-02,93.54,100,0.25,put,6.3679,6.4405,6.3768,6.5042,0.1606,48,480,0.05
2023-02-02,93.54,105,0.25,call,3.3675,3.3116,3.2779,3.3453,0.3749,47,705,0.05
2023-02-02,93.54,105,0.25,put,11.9355,11.8395,11.7201,11.9588,0.2752,48,336,0.05
2023-02-02,93.54,110,0.25,call,0.9993,0.9796,0.9696,0.9896,0.2774,38,494,0.05
2023-02-02,93.54,110,0.25,put,15.767,15.7548,15.5971,15.9125,0.2459,46,782,0.05
2023-02-02,93.54,90,0.5,call,8.9133,8.9493,8.8602,9.0385,0.2179,39,234,0.05
2023-02-02,93.54,90,0.5,put,4.7734,4.7856,4.7379,4.8334,0.2858,48,576,0.05
2023-02-02,93.54,95,0.5,call,8.0464,8.196,8.1156,8.2765,0.2898,49,539,0.05
2023-02-02,93.54,95,0.5,put,7.4072,7.407,7.3329,7.4811,0.2991,45,675,0.05
2023-02-02,93.54,100,0.5,call,6.381,6.4445,6.3806,6.5083,0.3058,41,287,0.05
2023-02-02,93.54,100,0.5,put,9.7578,10.0596,9.962,10.1572,0.2823,52,468,0.05
2023-02-02,93.54,105,0.5,call,1.6738,1.6886,1.6719,1.7054,0.1768,55,825,0.05
2023-02-02,93.54,105,0.5,put,12.659,12.7851,12.6585,12.9117,0.2681,41,779,0.05
2023-02-02,93.54,110,0.5,call,0.8285,0.8228,0.8145,0.8311,0.1745,59,1121,0.05
2023-02-02,93.54,110,0.5,put,14.6352,14.703,14.5566,14.8493,0.1784,46,460,0.05
2023-02-03,93.52,90,0.08,call,3.9592,3.9038,3.8642,3.9434,0.1,45,225,0.05
2023-02-03,93.52,90,0.08,put,1.6382,1.6306,1.6142,1.647,0.3111,46,368,0.05
2023-02-03,93.52,95,0.08,call,1.4159,1.4228,1.4086,1.437,0.1804,53,1007,0.05
2023-02-03,93.52,95,0.08,put,3.7998,3.8315,3.7935,3.8695,0.3036,55,1045,0.05
2023-02-03,93.52,100,0.08,call,0.4368,0.4415,0.4371,0.4459,0.2118,53,477,0.05
2023-02-03,93.52,100,0.08,put,6.6137,6.6061,6.5399,6.6722,0.2272,44,396,0.05
2023-02-03,93.52,105,0.08,call,0.4016,0.4002,0.3962,0.4043,0.307,44,748,0.05
2023-02-03,93.52,105,0.08,put,11.0596,10.9416,10.831,11.0522,0.1391,33,627,0.05
2023-02-03,93.52,110,0.08,call,0.1144,0.114,0.1129,0.1152,0.3051,47,893,0.05
2023-02-03,93.52,110,0.08,put,16.0737,16.2506,16.0898,16.4113,0.2554,50,900,0.05
2023-02-03,93.52,90,0.25,call,7.2223,7.307,7.2348,7.3793,0.2491,59,531,0.05
2023-02-03,93.52,90,0.25,put,2.3688,2.3405,2.3168,2.3642,0.2364,44,396,0.05
2023-02-03,93.52,95,0.25,call,5.6726,5.6606,5.6038,5.7173,0.3118,47,893,0.05
2023-02-03,93.52,95,0.25,put,5.9161,5.9817,5.9225,6.0409,0.3089,43,473,0.05
2023-02-03,93.52,100,0.25,call,3.3303,3.3686,3.3353,3.4019,0.2902,50,250,0.05
2023-02-03,93.52,100,0.25,put,8.1144,7.9699,7.8888,8.0511,0.2648,48,768,0.05
2023-02-03,93.52,105,0.25,call,1.6545,1.6803,1.6637,1.6968,0.2671,51,408,0.05
2023-02-03,93.52,105,0.25,put,11.9579,12.0756,11.956,12.1952,0.276,43,645,0.05
2023-02-03,93.52,110,0.25,call,0.2657,0.2659,0.2633,0.2686,0.1951,38,266,0.05
2023-02-03,93.52,110,0.25,put,16.0181,15.7559,15.5957,15.9161,0.2694,51,306,0.05
2023-02-03,93.52,90,0.5,call,10.7979,10.8668,10.7588,10.9748,0.2971,45,225,0.05
2023-02-03,93.52,90,0.5,put,4.4566,4.4354,4.3908,4.4799,0.2725,66,462,0.05
2023-02-03,93.52,95,0.5,call,6.9098,6.8514,6.7823,6.9205,0.2465,44,616,0.05
2023-02-03,93.52,95,0.5,put,6.8534,6.83,6.7615,6.8985,0.2777,44,660,0.05
2023-02-03,93.52,100,0.5,call,4.8976,4.8371,4.7881,4.886,0.2494,41,615,0.05
2023-02-03,93.52,100,0.5,put,9.8035,9.8011,9.703,9.8991,0.2838,60,1020,0.05
2023-02-03,93.52,105,0.5,call,4.9227,4.8755,4.8263,4.9247,0.3138,48,336,0.05
2023-02-03,93.52,105,0.5,put,10.6736,10.7327,10.626,10.8395,0.1824,41,328,0.05
2023-02-03,93.52,110,0.5,call,1.8544,1.8899,1.8713,1.9084,0.2324,38,608,0.05
2023-02-03,93.52,110,0.5,put,16.4803,16.3833,16.2184,16.5481,0.2737,34,442,0.05
2023-02-04,91.99,90,0.08,call,3.4613,3.5443,3.5097,3.5789,0.2032,39,468,0.05
2023-02-04,91.99,90,0.08,put,2.8681,2.8353,2.8066,2.864,0.3837,39,312,0.05
2023-02-04,91.99,95,0.08,call,1.7862,1.7749,1.7571,1.7928,0.2771,40,240,0.05
2023-02-04,91.99,95,0.08,put,3.9181,3.9643,3.9252,4.0035,0.2253,52,520,0.05
2023-02-04,91.99,100,0.08,call,0.8116,0.8095,0.8014,0.8176,0.3072,49,931,0.05
2023-02-04,91.99,100,0.08,put,7.7659,7.8506,7.7729,7.9282,0.1881,52,416,0.05
2023-02-04,91.99,105,0.08,call,0.2735,0.271,0.2683,0.2738,0.31,45,810,0.05
2023-02-04,91.99,105,0.08,put,12.6305,12.4005,12.2742,12.5268,0.2133,60,1020,0.05
2023-02-04,91.99,110,0.08,call,0.0046,0.0047,0.0046,0.0047,0.2201,43,774,0.05
2023-02-04,91.99,110,0.08,put,17.5756,17.6166,17.4408,17.7923,0.1831,48,576,0.05
2023-02-04,91.99,90,0.25,call,6.8548,6.8992,6.8306,6.9677,0.286,45,225,0.05
2023-02-04,91.99,90,0.25,put,4.0344,4.0128,3.9724,4.0531,0.3022,53,954,0.05
2023-02-04,91.99,95,0.25,call,4.3696,4.4054,4.3617,4.4491,0.2828,42,546,0.05
2023-02-04,91.99,95,0.25,put,5.7488,5.7093,5.6518,5.7668,0.2579,62,992,0.05
2023-02-04,91.99,100,0.25,call,1.4537,1.4464,1.4318,1.4609,0.2078,53,318,0.05
2023-02-04,91.99,100,0.25,put,8.7404,8.8111,8.7237,8.8985,0.241,46,644,0.05
2023-02-04,91.99,105,0.25,call,0.7605,0.7494,0.7418,0.757,0.2208,47,517,0.05
2023-02-04,91.99,105,0.25,put,11.9363,11.8959,11.7765,12.0152,0.1594,32,512,0.05
2023-02-04,91.99,110,0.25,call,0.4635,0.4603,0.4557,0.4649,0.2414,40,560,0.05
2023-02-04,91.99,110,0.25,put,17.5332,17.7123,17.5369,17.8876,0.2882,36,324,0.05
2023-02-04,91.99,90,0.5,call,9.78,9.6737,9.5759,9.7715,0.2959,52,364,0.05
2023-02-04,91.99,90,0.5,put,4.4469,4.5067,4.4623,4.5512,0.25,48,672,0.05
2023-02-04,91.99,95,0.5,call,6.0329,5.9739,5.9136,6.0342,0.2446,61,488,0.05
2023-02-04,91.99,95,0.5,put,7.9253,7.8979,7.8187,7.9772,0.2918,43,688,0.05
2023-02-04,91.99,100,0.5,call,4.882,4.9257,4.8769,4.9746,0.2745,66,792,0.05
2023-02-04,91.99,100,0.5,put,10.1692,10.1422,10.0405,10.2439,0.2643,54,594,0.05
2023-02-04,91.99,105,0.5,call,4.067,4.0732,4.0325,4.1139,0.3018,45,270,0.05
2023-02-04,91.99,105,0.5,put,13.875,13.8727,13.734,14.0115,0.276,51,357,0.05
2023-02-04,91.99,110,0.5,call,1.7571,1.7368,1.7192,1.7544,0.2447,41,369,0.05
2023-02-04,91.99,110,0.5,put,16.7679,16.7164,16.5488,16.8841,0.229,39,195,0.05
2023-02-05,93.19,90,0.08,call,5.2812,5.2467,5.1939,5.2995,0.31,54,756,0.05
2023-02-05,93.19,90,0.08,put,1.2088,1.1845,1.1724,1.1966,0.253,51,918,0.05
2023-02-05,93.19,95,0.08,call,0.5726,0.5817,0.576,0.5874,0.1084,52,936,0.05
2023-02-05,93.19,95,0.08,put,3.7759,3.7865,3.7488,3.8243,0.2839,51,510,0.05
2023-02-05,93.19,100,0.08,call,0.5752,0.5746,0.5689,0.5804,0.2414,48,528,0.05
2023-02-05,93.19,100,0.08,put,7.3929,7.3511,7.2772,7.4251,0.2967,47,329,0.05
2023-02-05,93.19,105,0.08,call,0.0902,0.0899,0.089,0.0908,0.2264,55,275,0.05
2023-02-05,93.19,105,0.08,put,11.528,11.4643,11.349,11.5796,0.246,66,528,0.05
2023-02-05,93.19,110,0.08,call,0.1708,0.172,0.1703,0.1737,0.3347,47,799,0.05
2023-02-05,93.19,110,0.08,put,16.472,16.398,16.2333,16.5627,0.3053,43,430,0.05
2023-02-05,93.19,90,0.25,call,7.0203,7.0834,7.0132,7.1536,0.2504,43,430,0.05
2023-02-05,93.19,90,0.25,put,3.6683,3.6608,3.6242,3.6975,0.3065,39,273,0.05
2023-02-05,93.19,95,0.25,call,4.954,5.0012,4.9516,5.0507,0.2824,41,738,0.05
2023-02-05,93.19,95,0.25,put,5.4702,5.4873,5.4326,5.542,0.2763,61,549,0.05
2023-02-05,93.19,100,0.25,call,1.7629,1.7558,1.7382,1.7735,0.2057,64,1024,0.05
2023-02-05,93.19,100,0.25,put,9.1597,9.2472,9.1556,9.3388,0.3122,60,480,0.05
2023-02-05,93.19,105,0.25,call,1.3129,1.3208,1.3077,1.3339,0.2481,41,451,0.05
2023-02-05,93.19,105,0.25,put,11.4869,11.4337,11.3188,11.5486,0.2226,63,315,0.05
2023-02-05,93.19,110,0.25,call,1.069,1.0731,1.0624,1.0838,0.2885,40,280,0.05
2023-02-05,93.19,110,0.25,put,16.0618,16.1779,16.0173,16.3385,0.245,48,432,0.05
2023-02-05,93.19,90,0.5,call,9.5752,9.6571,9.5614,9.7529,0.2556,53,689,0.05
2023-02-05,93.19,90,0.5,put,4.7205,4.7164,4.6692,4.7636,0.2788,41,287,0.05
2023-02-05,93.19,95,0.5,call,8.8872,8.8554,8.7665,8.9442,0.3294,52,364,0.05
2023-02-05,93.19,95,0.5,put,6.866,6.8117,6.743,6.8803,0.2725,53,1007,0.05
2023-02-05,93.19,100,0.5,call,4.8118,4.8257,4.7776,4.8738,0.2517,62,744,0.05
2023-02-05,93.19,100,0.5,put,7.9471,7.903,7.8236,7.9825,0.205,50,300,0.05
2023-02-05,93.19,105,0.5,call,3.6939,3.6613,3.6244,3.6983,0.2691,58,1102,0.05
2023-02-05,93.19,105,0.5,put,11.2556,11.1511,11.0385,11.2636,0.198,51,459,0.05
2023-02-05,93.19,110,0.5,call,2.0084,2.0241,2.004,2.0442,0.2439,53,583,0.05
2023-02-05,93.19,110,0.5,put,15.3069,15.2231,15.0701,15.3762,0.2017,40,560,0.05
2023-02-06,91.42,90,0.08,call,3.4951,3.5311,3.4961,3.566,0.2451,39,507,0.05
2023-02-06,91.42,90,0.08,put,2.1533,2.1508,2.1293,2.1723,0.2898,47,799,0.05
2023-02-06,91.42,95,0.08,call,0.7135,0.7211,0.714,0.7283,0.1809,49,539,0.05
2023-02-06,91.42,95,0.08,put,4.3741,4.3547,4.311,4.3985,0.2336,51,867,0.05
2023-02-06,91.42,100,0.08,call,0.329,0.3304,0.3271,0.3336,0.242,59,354,0.05
2023-02-06,91.42,100,0.08,put,8.6036,8.5406,8.4545,8.6266,0.2608,44,748,0.05
2023-02-06,91.42,105,0.08,call,0.0512,0.0505,0.05,0.051,0.2345,42,294,0.05
2023-02-06,91.42,105,0.08,put,13.2114,13.2784,13.1463,13.4105,0.237,43,559,0.05
2023-02-06,91.42,110,0.08,call,0.0106,0.0104,0.0103,0.0105,0.2471,48,432,0.05
2023-02-06,91.42,110,0.08,put,18.1481,18.1377,17.9563,18.3192,0.249,49,245,0.05
2023-02-06,91.42,90,0.25,call,5.5839,5.5243,5.4685,5.5802,0.2332,57,627,0.05
2023-02-06,91.42,90,0.25,put,5.4314,5.5031,5.4488,5.5574,0.369,46,644,0.05
2023-02-06,91.42,95,0.25,call,2.7306,2.7345,2.7072,2.7618,0.2063,44,528,0.05
2023-02-06,91.42,95,0.25,put,4.3584,4.3881,4.3445,4.4317,0.163,50,700,0.05
2023-02-06,91.42,100,0.25,call,1.7914,1.7368,1.7189,1.7547,0.2401,49,784,0.05
2023-02-06,91.42,100,0.25,put,8.9536,9.0063,8.9167,9.0958,0.2288,48,768,0.05
2023-02-06,91.42,105,0.25,call,1.3806,1.4047,1.3909,1.4185,0.281,39,312,0.05
2023-02-06,91.42,105,0.25,put,13.8516,13.8241,13.6856,13.9626,0.2961,59,826,0.05
2023-02-06,91.42,110,0.25,call,0.1991,0.195,0.193,0.197,0.2059,34,612,0.05
2023-02-06,91.42,110,0.25,put,18.9194,18.4228,18.2336,18.612,0.3677,45,405,0.05
2023-02-06,91.42,90,0.5,call,11.445,11.4499,11.3355,11.5644,0.3775,54,756,0.05
2023-02-06,91.42,90,0.5,put,6.8564,6.81,6.7414,6.8786,0.3394,58,928,0.05
2023-02-06,91.42,95,0.5,call,6.4216,6.3309,6.2667,6.3952,0.2708,51,306,0.05
2023-02-06,91.42,95,0.5,put,6.8083,6.8183,6.7502,6.8863,0.2381,50,350,0.05
2023-02-06,91.42,100,0.5,call,3.3966,3.4029,3.3689,3.4369,0.2239,45,765,0.05
2023-02-06,91.42,100,0.5,put,11.3808,11.3449,11.2311,11.4587,0.2992,69,345,0.05
2023-02-06,91.42,105,0.5,call,2.4275,2.4221,2.3978,2.4464,0.2381,35,350,0.05
2023-02-06,91.42,105,0.5,put,13.2639,13.1508,13.0182,13.2835,0.2313,40,520,0.05
2023-02-06,91.42,110,0.5,call,2.1933,2.196,2.174,2.2179,0.2738,44,352,0.05
2023-02-06,91.42,110,0.5,put,18.0742,17.8911,17.7104,18.0719,0.2748,29,493,0.05
2023-02-07,91.73,90,0.08,call,2.9418,2.9105,2.881,2.9399,0.1656,63,378,0.05
2023-02-07,91.73,90,0.08,put,2.0375,2.0295,2.0091,2.0499,0.29,47,282,0.05
2023-02-07,91.73,95,0.08,call,0.9582,0.9469,0.9373,0.9565,0.1991,57,1083,0.05
2023-02-07,91.73,95,0.08,put,3.5335,3.5019,3.4665,3.5372,0.1633,47,752,0.05
2023-02-07,91.73,100,0.08,call,0.4944,0.4944,0.4894,0.4993,0.2652,46,322,0.05
2023-02-07,91.73,100,0.08,put,8.229,8.3402,8.2579,8.4225,0.2411,60,840,0.05
2023-02-07,91.73,105,0.08,call,0.2714,0.2714,0.2687,0.2741,0.3146,44,748,0.05
2023-02-07,91.73,105,0.08,put,13.2154,13.3017,13.1695,13.4339,0.3383,35,385,0.05
2023-02-07,91.73,110,0.08,call,0.0489,0.0484,0.0479,0.0489,0.2941,34,238,0.05
2023-02-07,91.73,110,0.08,put,17.8293,18.1029,17.9246,18.2812,0.1897,51,714,0.05
2023-02-07,91.73,90,0.25,call,7.0505,7.1871,7.1166,7.2576,0.3061,43,258,0.05
2023-02-07,91.73,90,0.25,put,0.9828,0.9899,0.98,0.9997,0.1171,64,1216,0.05
2023-02-07,91.73,95,0.25,call,3.3935,3.3963,3.3624,3.4303,0.2356,52,468,0.05
2023-02-07,91.73,95,0.25,put,5.082,5.1531,5.1023,5.2039,0.2136,58,986,0.05
2023-02-07,91.73,100,0.25,call,3.3613,3.4127,3.3791,3.4463,0.3298,53,636,0.05
2023-02-07,91.73,100,0.25,put,9.3561,9.2763,9.1827,9.3699,0.2683,44,264,0.05
2023-02-07,91.73,105,0.25,call,1.0964,1.095,1.0841,1.106,0.2536,43,516,0.05
2023-02-07,91.73,105,0.25,put,13.2065,13.1954,13.0634,13.3275,0.2655,50,350,0.05
2023-02-07,91.73,110,0.25,call,0.4976,0.4949,0.4899,0.4998,0.2489,42,504,0.05
2023-02-07,91.73,110,0.25,put,18.0401,18.2623,18.0819,18.4427,0.3154,43,731,0.05
2023-02-07,91.73,90,0.5,call,6.4812,6.4998,6.435,6.5646,0.1665,55,495,0.05
2023-02-07,91.73,90,0.5,put,4.3595,4.3704,4.3268,4.414,0.2426,54,432,0.05
2023-02-07,91.73,95,0.5,call,5.3163,5.2808,5.2276,5.3339,0.2219,48,624,0.05
2023-02-07,91.73,95,0.5,put,6.6743,6.577,6.5103,6.6438,0.2388,48,576,0.05
2023-02-07,91.73,100,0.5,call,3.279,3.2651,3.2323,3.2979,0.2144,47,564,0.05
2023-02-07,91.73,100,0.5,put,9.3958,9.4248,9.3309,9.5188,0.2273,51,408,0.05
2023-02-07,91.73,105,0.5,call,2.0083,2.0048,1.9848,2.0249,0.2146,50,800,0.05
2023-02-07,91.73,105,0.5,put,13.0924,13.0548,12.9238,13.1857,0.2337,45,270,0.05
2023-02-07,91.73,110,0.5,call,3.3385,3.3436,3.3103,3.377,0.3245,31,155,0.05
2023-02-07,91.73,110,0.5,put,17.7406,18.1261,17.9486,18.3035,0.2699,38,722,0.05
2023-02-08,88.95,90,0.08,call,2.5384,2.5387,2.5134,2.5641,0.2849,58,754,0.05
2023-02-08,88.95,90,0.08,put,2.2479,2.2575,2.235,2.28,0.1869,54,594,0.05
2023-02-08,88.95,95,0.08,call,0.2957,0.2979,0.2949,0.3009,0.188,51,663,0.05
2023-02-08,88.95,95,0.08,put,6.5501,6.602,6.5365,6.6675,0.2769,54,972,0.05
2023-02-08,88.95,100,0.08,call,0.2016,0.1998,0.1978,0.2019,0.2647,48,240,0.05
2023-02-08,88.95,100,0.08,put,10.9805,11.0696,10.9598,11.1794,0.2981,38,684,0.05
2023-02-08,88.95,105,0.08,call,0.1259,0.1232,0.122,0.1245,0.3189,43,215,0.05
2023-02-08,88.95,105,0.08,put,15.6547,15.8753,15.7188,16.0319,0.2489,48,576,0.05
2023-02-08,88.95,110,0.08,call,0.0053,0.0053,0.0052,0.0053,0.2616,55,880,0.05
2023-02-08,88.95,110,0.08,put,20.6098,20.4921,20.286,20.6982,0.1507,33,528,0.05
2023-02-08,88.95,90,0.25,call,3.9856,4.015,3.9752,4.0549,0.2229,57,912,0.05
2023-02-08,88.95,90,0.25,put,5.1613,5.1256,5.074,5.1772,0.2932,45,810,0.05
2023-02-08,88.95,95,0.25,call,2.4817,2.4638,2.439,2.4887,0.2473,55,440,0.05
2023-02-08,88.95,95,0.25,put,8.6396,8.657,8.5706,8.7434,0.3234,59,944,0.05
2023-02-08,88.95,100,0.25,call,1.3847,1.4061,1.3923,1.42,0.255,56,560,0.05
2023-02-08,88.95,100,0.25,put,11.894,11.9043,11.7854,12.0233,0.3049,47,470,0.05
2023-02-08,88.95,105,0.25,call,0.4579,0.4554,0.4508,0.46,0.2288,34,374,0.05
2023-02-08,88.95,105,0.25,put,15.4387,15.2238,15.0694,15.3781,0.2563,28,448,0.05
2023-02-08,88.95,110,0.25,call,0.9361,0.9427,0.9333,0.952,0.3352,56,336,0.05
2023-02-08,88.95,110,0.25,put,20.0725,19.9932,19.7924,20.1939,0.2676,46,690,0.05
2023-02-08,88.95,90,0.5,call,8.0282,8.0481,7.9679,8.1284,0.2985,50,500,0.05
2023-02-08,88.95,90,0.5,put,5.7513,5.7999,5.7423,5.8574,0.2539,53,371,0.05
2023-02-08,88.95,95,0.5,call,5.8663,5.8629,5.8042,5.9216,0.2963,57,285,0.05
2023-02-08,88.95,95,0.5,put,6.2667,6.1676,6.1049,6.2302,0.1623,47,376,0.05
2023-02-08,88.95,100,0.5,call,4.0962,4.1355,4.0945,4.1764,0.2908,45,630,0.05
2023-02-08,88.95,100,0.5,put,11.5683,11.4931,11.3774,11.6088,0.2431,35,525,0.05
2023-02-08,88.95,105,0.5,call,2.6511,2.6535,2.627,2.68,0.2805,40,680,0.05
2023-02-08,88.95,105,0.5,put,15.2373,15.3037,15.1513,15.4561,0.2368,52,988,0.05
2023-02-08,88.95,110,0.5,call,1.9947,2.0019,1.982,2.0219,0.2922,47,611,0.05
2023-02-08,88.95,110,0.5,put,20.4645,20.3735,20.1689,20.5782,0.2996,36,396,0.05
2023-02-09,87.12,90,0.08,call,1.1772,1.1894,1.1776,1.2012,0.2221,51,612,0.05
2023-02-09,87.12,90,0.08,put,3.7696,3.7283,3.6906,3.7659,0.2296,62,930,0.05
2023-02-09,87.12,95,0.08,call,0.2249,0.2247,0.2225,0.227,0.2159,50,250,0.05
2023-02-09,87.12,95,0.08,put,8.1754,8.0173,7.9356,8.0991,0.2995,52,520,0.05
2023-02-09,87.12,100,0.08,call,0.1503,0.15,0.1485,0.1515,0.2848,43,344,0.05
2023-02-09,87.12,100,0.08,put,12.4966,12.368,12.2431,12.493,0.1935,47,376,0.05
2023-02-09,87.12,105,0.08,call,0.0013,0.0013,0.0013,0.0013,0.2062,45,360,0.05
2023-02-09,87.12,105,0.08,put,17.4678,17.4532,17.2785,17.6278,0.2223,46,644,0.05
2023-02-09,87.12,110,0.08,call,0.0013,0.0013,0.0013,0.0013,0.2535,29,348,0.05
2023-02-09,87.12,110,0.08,put,22.4458,22.269,22.0446,22.4935,0.2508,41,205,0.05
2023-02-09,87.12,90,0.25,call,2.3586,2.2906,2.267,2.3142,0.1803,46,414,0.05
2023-02-09,87.12,90,0.25,put,5.3975,5.4275,5.3735,5.4815,0.2542,49,931,0.05
2023-02-09,87.12,95,0.25,call,1.4897,1.4844,1.4695,1.4993,0.2204,46,736,0.05
2023-02-09,87.12,95,0.25,put,10.5301,10.5579,10.4526,10.6632,0.3691,50,650,0.05
2023-02-09,87.12,100,0.25,call,0.8731,0.8505,0.8418,0.8592,0.2422,41,328,0.05
2023-02-09,87.12,100,0.25,put,13.9353,13.9109,13.7715,14.0502,0.3531,55,935,0.05
2023-02-09,87.12,105,0.25,call,0.5949,0.5958,0.5899,0.6018,0.27,44,572,0.05
2023-02-09,87.12,105,0.25,put,16.8832,16.8884,16.7195,17.0572,0.2291,48,816,0.05
2023-02-09,87.12,110,0.25,call,0.0008,0.0008,0.0008,0.0008,0.1335,36,576,0.05
2023-02-09,87.12,110,0.25,put,21.863,22.2582,22.0395,22.4768,0.2821,39,195,0.05
2023-02-09,87.12,90,0.5,call,6.455,6.45,6.3855,6.5146,0.2753,52,728,0.05
2023-02-09,87.12,90,0.5,put,5.5679,5.656,5.6003,5.7117,0.2122,56,392,0.05
2023-02-09,87.12,95,0.5,call,3.5751,3.5749,3.5391,3.6106,0.2345,43,430,0.05
2023-02-09,87.12,95,0.5,put,8.4314,8.5005,8.4162,8.5848,0.2053,37,296,0.05
2023-02-09,87.12,100,0.5,call,3.0283,2.9832,2.9529,3.0135,0.2712,48,528,0.05
2023-02-09,87.12,100,0.5,put,11.2013,11.11,10.9979,11.222,0.1545,42,210,0.05
2023-02-09,87.12,105,0.5,call,1.2902,1.2845,1.2716,1.2974,0.23,49,392,0.05
2023-02-09,87.12,105,0.5,put,18.0761,18.2914,18.1106,18.4721,0.311,35,175,0.05
2023-02-09,87.12,110,0.5,call,0.5132,0.5177,0.5126,0.5229,0.2091,42,714,0.05
2023-02-09,87.12,110,0.5,put,21.4115,21.4888,21.2747,21.7029,0.2671,41,205,0.05
2023-02-10,87.39,90,0.08,call,0.8005,0.8233,0.8153,0.8313,0.1694,48,816,0.05
2023-02-10,87.39,90,0.08,put,4.5559,4.5205,4.475,4.5661,0.3317,56,1064,0.05
2023-02-10,87.39,95,0.08,call,0.4425,0.4381,0.4337,0.4425,0.2539,48,240,0.05
2023-02-10,87.39,95,0.08,put,7.4157,7.4988,7.4246,7.5729,0.2004,44,484,0.05
2023-02-10,87.39,100,0.08,call,0.042,0.0424,0.042,0.0428,0.2238,53,371,0.05
2023-02-10,87.39,100,0.08,put,12.2657,12.3511,12.2285,12.4738,0.2355,36,360,0.05
2023-02-10,87.39,105,0.08,call,0.0191,0.019,0.0188,0.0192,0.2639,48,432,0.05
2023-02-10,87.39,105,0.08,put,17.1939,17.3542,17.1823,17.5262,0.2336,53,901,0.05
2023-02-10,87.39,110,0.08,call,0.0022,0.0022,0.0022,0.0022,0.261,37,185,0.05
2023-02-10,87.39,110,0.08,put,22.1697,22.1512,21.9295,22.3729,0.2594,39,351,0.05
2023-02-10,87.39,90,0.25,call,4.6886,4.7193,4.6724,4.7662,0.3075,64,448,0.05
2023-02-10,87.39,90,0.25,put,5.2577,5.288,5.2354,5.3405,0.2547,58,812,0.05
2023-02-10,87.39,95,0.25,call,2.9566,2.9413,2.9117,2.9708,0.3099,44,572,0.05
2023-02-10,87.39,95,0.25,put,8.6043,8.5,8.4139,8.586,0.2609,67,670,0.05
2023-02-10,87.39,100,0.25,call,1.1993,1.1872,1.1752,1.1992,0.2662,38,722,0.05
2023-02-10,87.39,100,0.25,put,11.8721,11.8772,11.7585,11.9959,0.2012,47,423,0.05
2023-02-10,87.39,105,0.25,call,0.6499,0.6477,0.6412,0.6542,0.2727,34,612,0.05
2023-02-10,87.39,105,0.25,put,17.0946,17.1162,16.9452,17.2871,0.2885,50,450,0.05
2023-02-10,87.39,110,0.25,call,0.1036,0.1039,0.1028,0.1049,0.2225,27,297,0.05
2023-02-10,87.39,110,0.25,put,21.4364,21.9001,21.6857,22.1145,0.2488,36,396,0.05
2023-02-10,87.39,90,0.5,call,7.3851,7.3975,7.3237,7.4714,0.3072,57,285,0.05
2023-02-10,87.39,90,0.5,put,7.7915,7.8164,7.7385,7.8943,0.3081,44,484,0.05
2023-02-10,87.39,95,0.5,call,3.2611,3.2406,3.208,3.2732,0.2167,49,735,0.05
2023-02-10,87.39,95,0.5,put,8.9645,8.8351,8.7455,8.9248,0.2354,49,245,0.05
2023-02-10,87.39,100,0.5,call,4.1808,4.1603,4.1185,4.2021,0.3185,43,387,0.05
2023-02-10,87.39,100,0.5,put,14.5714,14.7246,14.5789,14.8703,0.3294,46,368,0.05
2023-02-10,87.39,105,0.5,call,2.2126,2.2091,2.187,2.2312,0.2785,62,372,0.05
2023-02-10,87.39,105,0.5,put,18.5361,18.5414,18.356,18.7268,0.3427,39,741,0.05
2023-02-10,87.39,110,0.5,call,0.5959,0.6009,0.5949,0.6069,0.2144,50,950,0.05
2023-02-10,87.39,110,0.5,put,20.9461,21.0111,20.8016,21.2205,0.2512,36,216,0.05
2023-02-11,88.42,90,0.08,call,1.5963,1.5907,1.5747,1.6066,0.2141,49,882,0.05
